,Country_Name,Country_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
109,Ireland,IRL,69.796512195122,69.9782682926829,70.13407317073171,70.2729268292683,70.4012926829268,70.5231463414634,70.6384390243903,70.74514634146341,70.84429268292679,70.9378780487805,71.0314390243903,71.12853658536591,71.23224390243901,71.3455609756098,71.4720243902439,71.61660975609759,71.78278048780491,71.969,72.17373170731709,72.3934634146342,72.623243902439,72.85609756097558,73.0880731707317,73.3136829268293,73.5314634146342,73.7423658536585,73.9514146341463,74.1625365853659,74.3777073170732,74.59590243902441,74.80909756097559,75.0052682926829,75.18095121951221,75.3361219512195,75.4768048780488,75.6175609756098,75.8317073170732,75.98536585365859,76.1804878048781,76.08292682926829,76.5365853658537,77.1341463414634,77.6341463414634,78.1390243902439,78.5390243902439,78.94390243902441,79.2414634146342,79.64146341463409,80.0951219512195,80.19024390243901,80.74390243902441,80.7463414634146,80.84634146341459,80.94878048780491,81.3487804878049,81.45365853658541,81.7048780487805,81.95609756097559
110,"Iran, Islamic Rep.",IRN,44.946999999999996,45.512,46.068999999999996,46.621,47.172,47.729,48.298,48.888000000000005,49.503,50.148,50.855,51.661,52.559,53.513000000000005,54.463,55.263999999999996,55.744,55.827,55.513999999999996,54.882,54.114,53.453,53.126000000000005,53.287,53.983000000000004,55.196000000000005,56.828,58.665,60.516000000000005,62.272,63.836999999999996,65.153,66.243,67.137,67.84,68.377,68.791,69.139,69.471,69.813,70.176,70.553,70.921,71.265,71.592,71.917,72.257,72.626,73.027,73.457,73.905,74.352,74.77600000000001,75.16199999999999,75.502,75.796,76.047,76.271
111,Iraq,IRQ,48.022,49.222,50.409,51.58,52.73,53.839,54.885,55.85,56.723,57.5,58.201,58.856,59.483999999999995,60.086000000000006,60.644,61.078,61.291000000000004,61.238,60.933,60.435,59.882,59.448,59.275,59.45399999999999,60.001999999999995,60.876999999999995,61.979,63.147,64.24600000000001,65.212,66.01100000000001,66.653,67.191,67.668,68.089,68.446,68.73100000000001,68.936,69.06,69.108,69.082,68.983,68.827,68.63600000000001,68.437,68.266,68.157,68.13,68.19,68.34,68.567,68.848,69.148,69.437,69.7,69.929,70.122,70.294
112,Iceland,ISL,73.4231707317073,73.50341463414641,73.7219512195122,73.0429268292683,73.5417073170732,73.86878048780491,73.30048780487809,73.7831707317073,74.0058536585366,73.77634146341471,73.93390243902441,73.5704878048781,74.4558536585366,74.4509756097561,74.5117073170732,75.5787804878049,76.9721951219512,76.37365853658541,76.6492682926829,76.7731707317073,76.8465853658537,76.5214634146341,77.0378048780488,76.84560975609759,77.5765853658537,77.60243902439029,77.9907317073171,77.3390243902439,77.08292682926829,78.1409756097561,78.03634146341459,77.9919512195122,78.760243902439,78.9346341463415,79.24707317073171,77.98439024390241,78.7778048780488,78.8853658536585,79.60243902439029,79.35121951219509,79.65365853658541,80.69024390243901,80.5024390243903,80.9634146341464,80.9975609756098,81.5024390243902,81.15853658536591,81.45365853658541,81.609756097561,81.75121951219509,81.89756097560979,82.35853658536591,82.91707317073171,82.0609756097561,82.8609756097561,82.4682926829268,82.2048780487805,82.2048780487805
113,Israel,ISR,,72.0065853658537,72.1121951219512,,,,72.2856097560976,71.509756097561,71.0565853658537,70.97048780487809,71.2134146341463,71.7190243902439,71.07804878048779,71.69341463414641,71.66170731707321,72.0451219512195,72.95609756097559,72.9585365853659,73.2073170731707,73.5073170731707,73.87560975609759,74.2609756097561,74.109756097561,74.4585365853658,74.8073170731707,75.2073170731707,74.95609756097559,75.2585365853659,74.4365853658537,76.3073170731707,76.6073170731707,76.7585365853659,76.5048780487805,77.15365853658541,77.40243902439029,77.4512195121951,78.10487804878049,78.0,78.14878048780491,78.65853658536591,78.95365853658541,79.4073170731707,79.4512195121951,79.64878048780491,80.14634146341459,80.1512195121951,80.5536585365854,80.5048780487805,80.9512195121951,81.4048780487805,81.60243902439029,81.6560975609756,81.7048780487805,82.05609756097559,82.15365853658541,82.05121951219509,82.4073170731707,82.60243902439029
114,Italy,ITA,69.1239024390244,69.760243902439,69.149756097561,69.24804878048779,70.3117073170732,70.1717073170732,70.92609756097559,70.9565853658537,70.78,70.81195121951221,71.55878048780491,71.8068292682927,72.0753658536586,72.0263414634146,72.7343902439025,72.6473170731708,72.9919512195122,73.3646341463415,73.6931707317073,74.0026829268293,73.9431707317073,74.35390243902441,74.81463414634149,74.640243902439,75.38951219512201,75.4707317073171,75.7707317073171,76.21951219512201,76.37073170731709,76.819512195122,76.9707317073171,77.0195121951219,77.41951219512201,77.7219512195122,77.92195121951221,78.17073170731709,78.5219512195122,78.8243902439024,78.9756097560976,79.42439024390241,79.7780487804878,80.12682926829271,80.2292682926829,79.9829268292683,80.78048780487809,80.78292682926829,81.28292682926829,81.4341463414634,81.48536585365859,81.6365853658537,82.0365853658537,82.1878048780488,82.2390243902439,82.69024390243901,83.090243902439,82.54390243902441,83.24390243902441,83.24390243902441
115,Jamaica,JAM,64.77,65.133,65.465,65.78399999999999,66.1,66.42,66.74,67.051,67.34899999999999,67.63600000000001,67.917,68.2,68.491,68.791,69.09899999999999,69.41,69.718,70.015,70.294,70.553,70.793,71.012,71.217,71.416,71.61399999999999,71.82300000000001,72.056,72.317,72.601,72.903,73.204,73.485,73.727,73.918,74.053,74.133,74.167,74.172,74.164,74.152,74.142,74.139,74.14,74.142,74.146,74.148,74.143,74.12899999999999,74.10300000000001,74.071,74.038,74.012,74.001,74.01,74.042,74.098,74.175,74.267
116,Jordan,JOR,52.651,53.438,54.22,54.995,55.765,56.526,57.278999999999996,58.022,58.751999999999995,59.468,60.17100000000001,60.864,61.545,62.215,62.869,63.501999999999995,64.108,64.683,65.22399999999999,65.73100000000001,66.207,66.656,67.086,67.5,67.899,68.283,68.649,68.992,69.311,69.604,69.872,70.113,70.331,70.529,70.712,70.885,71.053,71.219,71.38600000000001,71.556,71.73,71.907,72.083,72.256,72.42699999999999,72.595,72.763,72.931,73.09899999999999,73.266,73.428,73.581,73.722,73.851,73.969,74.078,74.184,74.292
117,Japan,JPN,67.6660975609756,68.31,68.5948780487805,69.65804878048779,70.1324390243903,70.20195121951221,70.9865853658537,71.2765853658537,71.61121951219509,71.83878048780491,71.950243902439,72.8829268292683,73.5065853658537,73.7575609756097,74.39390243902442,75.0573170731707,75.45682926829271,75.8982926829268,76.0382926829268,76.3375609756098,76.0917073170732,76.4143902439025,76.92292682926829,76.9614634146342,77.3653658536585,77.650487804878,78.06463414634149,78.48365853658541,78.3992682926829,78.8180487804878,78.8368292682927,79.1007317073171,79.1539024390244,79.29365853658541,79.68707317073171,79.5363414634147,80.200243902439,80.4241463414634,80.5014634146342,80.5707317073171,81.07609756097558,81.41707317073171,81.5634146341463,81.76,82.030243902439,81.9251219512195,82.3219512195122,82.5070731707317,82.5875609756098,82.9314634146342,82.8426829268293,82.5912195121951,83.0960975609756,83.3319512195122,83.5878048780488,83.79390243902441,83.9848780487805,84.099756097561
118,Kazakhstan,KAZ,58.3675853658537,58.7815853658537,59.1995609756098,59.61953658536589,60.038000000000004,60.4519512195122,60.8554146341463,61.2433902439024,61.6128780487805,61.959878048780496,62.2793902439024,62.5669024390244,62.82592682926829,63.06092682926829,63.27992682926829,63.4918780487805,63.70926829268289,63.9400975609756,64.1919024390244,64.46673170731711,66.6243902439025,66.70609756097559,66.7878048780488,67.6621951219512,68.5365853658537,68.5365853658537,68.91341463414629,69.290243902439,68.8487804878049,68.290243902439,68.33658536585371,67.9829268292683,67.7317073170732,66.7268292682927,65.6731707317073,64.91951219512201,64.109756097561,64.4634146341463,64.5609756097561,65.519512195122,65.5170731707317,65.7682926829268,65.9682926829268,65.86585365853661,65.8878048780488,65.909756097561,66.1609756097561,66.5048780487805,67.0219512195122,68.42926829268289,68.29536585365851,68.98,69.61,70.45,71.62,72.0,72.3,72.95
119,Kenya,KEN,46.76,47.417,48.058,48.674,49.261,49.821000000000005,50.364,50.902,51.446000000000005,51.998000000000005,52.556999999999995,53.118,53.674,54.218,54.748999999999995,55.273,55.802,56.336999999999996,56.872,57.393,57.881,58.316,58.676,58.94,59.093,59.12,59.01,58.773,58.422,57.967,57.406000000000006,56.736000000000004,55.973,55.151,54.31,53.486000000000004,52.708999999999996,52.013999999999996,51.448,51.059,50.92100000000001,51.101000000000006,51.606,52.41,53.475,54.732,56.093,57.463,58.76,59.931999999999995,60.958999999999996,61.851000000000006,62.659,63.419,64.135,64.798,65.393,65.90899999999999
120,Kyrgyz Republic,KGZ,56.1280731707317,56.564121951219505,57.0026585365854,57.4431951219512,57.882243902439,58.315268292682894,58.7382926829268,59.1463170731707,59.5358536585366,59.9038780487805,60.2449024390244,60.5544146341463,60.835414634146396,61.0929024390244,61.3329024390244,61.564853658536606,61.797243902439,62.04007317073171,62.3009024390244,62.585756097560996,62.9037804878049,63.263634146341495,63.6588780487805,64.077512195122,64.5049268292683,64.91895121951221,65.2937804878049,65.6111951219512,65.8585853658537,67.9073170731707,68.2975609756098,68.5512195121951,68.10243902439029,67.1926829268293,66.0390243902439,65.790243902439,66.54390243902441,66.8926829268293,67.0512195121951,68.6560975609756,68.5585365853659,68.7073170731707,68.1560975609756,68.2560975609756,68.1536585365854,67.95609756097559,67.6951219512195,67.89512195121951,68.4512195121951,69.10243902439029,69.3,69.60243902439029,70.0024390243902,70.2024390243902,70.4024390243902,70.6512195121951,70.9512195121951,71.2
121,Cambodia,KHM,41.242,41.36600000000001,41.526,41.71,41.893,42.083,42.298,42.486000000000004,42.55,42.369,41.566,39.699,36.676,32.667,28.04,23.595,20.317,18.907,19.725,22.744,27.535999999999998,33.342,39.157,44.173,48.025,50.563,51.916000000000004,52.586999999999996,52.998999999999995,53.302,53.595,53.916000000000004,54.228,54.513999999999996,54.82,55.18899999999999,55.653,56.211999999999996,56.861999999999995,57.604,58.431999999999995,59.335,60.283,61.24100000000001,62.18600000000001,63.088,63.927,64.697,65.39399999999999,66.014,66.56,67.043,67.48,67.888,68.273,68.637,68.977,69.289
122,Kiribati,KIR,47.06100000000001,47.556999999999995,48.071000000000005,48.601000000000006,49.145,49.696999999999996,50.25,50.79600000000001,51.327,51.836999999999996,52.323,52.782,53.218,53.633,54.027,54.398999999999994,54.748000000000005,55.074,55.382,55.678999999999995,55.971000000000004,56.266000000000005,56.568999999999996,56.886,57.221000000000004,57.57899999999999,57.961999999999996,58.36600000000001,58.783,59.208999999999996,59.636,60.053000000000004,60.455,60.836999999999996,61.198,61.538999999999994,61.86600000000001,62.188,62.50899999999999,62.82899999999999,63.144,63.446000000000005,63.731,63.995,64.242,64.47800000000001,64.712,64.953,65.208,65.48,65.76899999999999,66.072,66.381,66.69,66.995,67.291,67.577,67.851
123,St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,,,63.9512195121951,,,,,65.9512195121951,,,,,67.9512195121951,,,,,70.0363414634146,,,,,71.33658536585371,,,,,,,,,,,,,,,
124,"Korea, Rep.",KOR,55.4155365853659,56.0149756097561,56.5123170731707,56.9706097560976,57.44092682926829,57.9682926829268,58.575170731707296,59.241463414634104,59.944609756097606,60.675024390243905,62.1634146341463,62.612195121951196,63.009756097560995,63.4073170731707,63.8048780487805,64.1536585365854,64.5024390243902,64.9,65.1975609756098,65.5463414634146,66.0463414634146,66.5463414634146,67.0951219512195,67.5463414634146,68.1951219512195,68.7951219512195,69.4463414634146,69.9975609756098,70.5487804878049,71.0487804878049,71.5975609756098,72.04634146341459,72.4975609756098,72.9975609756098,73.39756097560979,73.7,74.1512195121951,74.60243902439029,75.0048780487805,75.409756097561,75.909756097561,76.4121951219512,76.7658536585366,77.2146341463415,77.66585365853659,78.1682926829268,78.6682926829268,79.119512195122,79.5170731707317,79.9682926829268,80.1170731707317,80.56829268292691,80.819512195122,81.2707317073171,81.7219512195122,82.0243902439024,82.2756097560976,82.62682926829271
125,Kuwait,KWT,59.343,60.099,60.841,61.565,62.265,62.934,63.566,64.158,64.71300000000001,65.23100000000001,65.715,66.169,66.602,67.02,67.426,67.824,68.217,68.602,68.977,69.342,69.693,70.028,70.344,70.64,70.914,71.167,71.398,71.61,71.805,71.985,72.15,72.3,72.435,72.556,72.666,72.764,72.852,72.931,73.00399999999999,73.074,73.142,73.21,73.28,73.355,73.439,73.538,73.66,73.807,73.976,74.16199999999999,74.358,74.55,74.72800000000001,74.885,75.01899999999999,75.13,75.22399999999999,75.311
126,Latin America & Caribbean (excluding high income),LAC,55.664917482706,56.1495367228611,56.6172137407122,57.0688593501351,57.506748035928204,57.9360323306425,58.362089632754795,58.7894075343997,59.2216105861602,59.6602707430281,60.1050591006235,60.55340164910171,61.000884954491504,61.4422473008959,61.875614226623895,62.3007024281323,62.715523431391794,63.1234763685297,63.525152729975794,63.921097183773796,64.3120465460255,64.69741083327311,65.0790592787892,65.4534725694418,65.8253874563972,66.195233093264,66.5641211268443,66.9330283816341,67.2988594954103,67.6649927914657,68.0287264584339,68.3903891434914,68.7488997802521,69.1016516046024,69.450054790877,69.7940209710623,70.1354618792353,70.4749256629446,70.80964554514492,71.1399222864061,71.4619773495244,71.7712369701483,72.0667472925227,72.344043410855,72.6043709129008,72.8483659830668,73.0766656028797,73.2931511137189,73.50024716705191,73.6998851765893,73.8925088973168,74.078519400668,74.2574689520068,74.4294098584907,74.5966024338143,74.7604468058669,74.92203332578859,75.0834544384024
127,Lao PDR,LAO,43.20399999999999,43.511,43.817,44.121,44.424,44.728,45.033,45.34,45.65,45.961999999999996,46.273,46.578,46.876000000000005,47.166000000000004,47.449,47.722,47.985,48.244,48.503,48.771,49.06100000000001,49.386,49.753,50.162,50.61,51.083999999999996,51.566,52.04,52.497,52.935,53.364,53.799,54.258,54.753,55.285,55.851000000000006,56.44,57.04,57.637,58.225,58.803000000000004,59.372,59.937,60.501999999999995,61.065,61.625,62.181999999999995,62.731,63.271,63.797,64.306,64.797,65.267,65.717,66.14399999999999,66.546,66.92399999999999,67.277
128,Lebanon,LBN,63.266999999999996,63.575,63.871,64.157,64.435,64.709,64.982,65.255,65.528,65.8,66.067,66.32300000000001,66.565,66.789,66.995,67.183,67.352,67.507,67.656,67.80199999999999,67.952,68.113,68.28699999999999,68.47800000000001,68.689,68.918,69.163,69.42,69.689,69.969,70.266,70.584,70.929,71.3,71.699,72.125,72.57600000000001,73.046,73.528,74.017,74.507,74.999,75.488,75.969,76.432,76.865,77.26,77.609,77.911,78.161,78.36,78.507,78.611,78.683,78.732,78.768,78.8,78.833
129,Liberia,LBR,34.264,34.56,34.911,35.321999999999996,35.796,36.324,36.895,37.491,38.099000000000004,38.714,39.338,39.98,40.65,41.346000000000004,42.06100000000001,42.786,43.513999999999996,44.226000000000006,44.902,45.52,46.053000000000004,46.474,46.776,46.961999999999996,47.038000000000004,47.004,46.861999999999995,46.645,46.398999999999994,46.174,46.04600000000001,46.097,46.357,46.832,47.506,48.31399999999999,49.163000000000004,49.963,50.657,51.233999999999995,51.733999999999995,52.236000000000004,52.826,53.553999999999995,54.422,55.393,56.4,57.365,58.229,58.971000000000004,59.6,60.146,60.663000000000004,61.18600000000001,61.723,62.269,62.802,63.295
130,Libya,LBY,42.608999999999995,44.211000000000006,45.833,47.415,48.913999999999994,50.303000000000004,51.581,52.778,53.92100000000001,55.011,56.052,57.04600000000001,57.995,58.902,59.77,60.6,61.393,62.15,62.869,63.548,64.185,64.771,65.306,65.793,66.235,66.64399999999999,67.03,67.405,67.775,68.141,68.503,68.85,69.175,69.469,69.732,69.965,70.169,70.352,70.52199999999999,70.684,70.852,71.038,71.244,71.46600000000001,71.693,71.902,72.063,72.155,72.17399999999999,72.12899999999999,72.044,71.956,71.90100000000001,71.907,71.98100000000001,72.12100000000001,72.311,72.52
131,St. Lucia,LCA,56.739,57.589,58.428000000000004,59.246,60.035,60.781000000000006,61.471000000000004,62.099,62.67,63.188,63.667,64.124,64.578,65.04,65.515,65.997,66.47800000000001,66.94,67.374,67.775,68.14399999999999,68.484,68.803,69.11,69.407,69.69800000000001,69.985,70.266,70.54,70.81,71.074,71.335,71.592,71.843,72.087,72.32300000000001,72.547,72.759,72.958,73.14399999999999,73.319,73.486,73.648,73.808,73.96600000000001,74.122,74.27600000000001,74.426,74.571,74.712,74.852,74.993,75.138,75.286,75.44,75.596,75.752,75.907
132,Latin America & Caribbean,LCN,56.074172263250105,56.545841521217696,57.0018585370629,57.443313950958796,57.8719869847958,58.293036572173605,58.711618966330995,59.1318793776474,59.5576574565271,59.9905999395831,60.4308218817305,60.8760603895263,61.321766965712605,61.7628693338768,62.1969818274525,62.623469074101294,63.040356962496006,63.450434253329604,63.85426505504871,64.251883649037,64.64378557413421,65.0291542273105,65.4097134994085,65.782511113421,66.1515263179103,66.5171965605044,66.8804125283212,67.2419861760399,67.5997906887983,67.9566849284804,68.3107975689604,68.6627835518443,69.0118395928908,69.35639244443621,69.69746007418489,70.03514057735539,70.3712304319779,70.70576054867,71.03605376155271,71.3620582057857,71.6869454535765,71.99277273588021,72.28725620064701,72.5617385756088,72.81852222427341,73.0596627011923,73.2864544842215,73.50058619322459,73.7028167083277,73.90270319368791,74.0956071972529,74.281410343883,74.4596859340535,74.6309877228594,74.7970644722977,74.9596978463725,75.1199571564409,75.2802157502625
